collected_at,service_type,region,name,resource_id,status,created,updated,public_ips,private_ips,flavor_id,image_id,image_name,image_os_distro,image_os_version,image_os_type,image_release_id,image_lookup_error,image_schedule,hypervisor_id,size_gb,attachments,protocol,node_count,datastore_type,datastore_version,backup_schedule_enabled,ha_group_id,email_address,backup_container,is_encrypted,datacenter,details_json,cidr,gateway_ip,network_id,object_count,bytes_used,cdn_enabled,stack_status_reason
2026-06-30T05:40:14.075555Z,cloud_server,iad,mongo db u24,401890d9-81b8-4a8c-9ede-cfe6f4397eeb,ACTIVE,2026-05-16T00:50:07Z,,104.130.26.247; 2001:4802:7803:104:be76:4eff:fe20:11c,10.176.192.247,general1-1,2fd07c5d-3104-4931-882b-4fe6a115c3bd,Ubuntu 24.04 LTS (Cloud),ubuntu,24.04,linux,ubuntu_24.04_lts_cloud,,,0145676ba18499d3e4bdf4d82ec2c60d7dafb5b03a9550f261fbe1f3,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:14.075565Z,cloud_server,iad,ospcwin2019,09d88d96-901d-4741-9a61-38bfbd466e84,ACTIVE,2026-05-08T08:41:21Z,,23.253.159.176; 2001:4802:7803:104:be76:4eff:fe20:ef2,10.176.193.227,general1-1,,,,,,,,,e17b4a16dd75a2fae8b1840c4df0fd048b353c83bacc08919c7aa074,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:14.368903Z,cloud_server,iad,opscwin2016,d69037a7-8441-42e2-b349-30628dbd7ecc,ACTIVE,2026-05-08T08:39:12Z,,104.130.26.118; 2001:4802:7803:104:be76:4eff:fe20:308,10.176.192.154,general1-2,1ccd0f49-2169-4854-9222-443914c71830,Windows Server 2016,,2016,windows,windows_2016,,,bb55dde53101a779eaf41bfd454f59371fadb08f26e500d718de5430,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:14.368932Z,cloud_server,iad,bigjumpwindowsiad,77fbe978-4b0b-43cd-8722-47a495827d49,ACTIVE,2026-04-27T07:27:43Z,,2001:4802:7803:101:be76:4eff:fe20:4ac; 104.130.29.126,10.209.32.49,compute1-30,,,,,,,,,20b1cdbbdbdc0b52cb2520133f15b58c38e61b011c41aa2d214733f9,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.028762Z,cloud_server,iad,test-c7hwfix-iad-1,f2110fde-3890-464c-b35c-8ee1dc0bbf24,ACTIVE,2026-04-25T17:05:27Z,,104.130.26.245; 2001:4802:7803:104:be76:4eff:fe20:773,10.176.192.219,general1-4,53d597be-89ea-4c46-a169-dce0fb50b24b,c7hwfix-20260425,,,linux,,,,fd56ae0eee4bc449566e788cae78f0a858ee0ca4ba55e3657861a597,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.028794Z,cloud_server,iad,Bigjim-iad,467cf940-3b81-43d6-985f-3cbe90ed98e9,ACTIVE,2026-04-25T13:51:53Z,,104.239.169.89; 2001:4802:7803:101:be76:4eff:fe20:1013,10.209.32.79,compute1-30,,,,,,,,,5801947fad87b2fe3007edb1ea0757c221ab128fc488efa591d28b01,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.334416Z,cloud_server,iad,jenkins,107d8faf-4a18-4d50-88c9-f49042843f18,ACTIVE,2026-04-25T05:17:53Z,,23.253.159.66; 2001:4802:7803:104:be76:4eff:fe20:6c6,10.176.193.35,general1-4,4fed5350-f0ab-4090-a03b-ed9a3e7b4dd4,CentOS 7 (PVHVM) (Orchestration),centos,7,linux,centos_7_pvhvm_heat,,,1fcc76f72e085a24fe20df529939c887401c8e47abcf2cdc3fde7d4a,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.334444Z,cloud_server,iad,centos7,8daf4f80-47bc-41a6-bbcb-cd5974193b41,ACTIVE,2026-04-24T14:52:33Z,,104.130.29.156; 2001:4802:7803:101:be76:4eff:fe20:3c8,10.209.32.39,compute1-4,,,,,,,,,f956b5ce81ef11bb9437eb301fcd12ed6fa30e74f40fbfbf70ecf206,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.334454Z,cloud_server,iad,win2019,aaabe292-762c-4847-b249-b181ead4737c,ACTIVE,2026-04-23T11:09:23Z,,2001:4802:7803:101:be76:4eff:fe20:536; 104.130.165.51,10.209.32.14,compute1-4,,,,,,,,,0befc8b69d9d05125b1d94190149240521ae0ad545b5dc5e6d45dc30,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.334463Z,cloud_server,iad,windows2016,1850f963-95f6-477f-97da-81e5b404694f,ACTIVE,2026-04-22T06:39:37Z,,2001:4802:7803:104:be76:4eff:fe20:176; 104.130.26.194,10.176.192.167,general1-2,1ccd0f49-2169-4854-9222-443914c71830,Windows Server 2016,,2016,windows,windows_2016,,,e17b4a16dd75a2fae8b1840c4df0fd048b353c83bacc08919c7aa074,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.633074Z,cloud_server,iad,debian11new,cd6a356c-62fc-4763-aafc-ca342ec8f923,ACTIVE,2026-04-19T10:00:46Z,,104.130.26.136; 2001:4802:7803:104:be76:4eff:fe20:27,10.176.192.152,general1-2,006590f9-caf1-43a7-b76b-6d71807921b4,Debian 11 (Bullseye) (PVHVM),debian,11,linux,debian_11_pvhvm,,,661b6a393c6b9660a8a037357c2b1c750a682fa4474bceecf1bd8abf,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:15.935678Z,cloud_server,iad,dbian10new,9262a99e-6bd3-495d-bacd-06a015b29088,ACTIVE,2026-04-19T09:49:44Z,,23.253.159.136; 2001:4802:7803:104:be76:4eff:fe20:d8c,10.176.193.142,general1-2,22247828-3dc1-42db-b123-9dc5e96c81b2,Debian 10 (Buster) (PVHVM),debian,10,linux,debian_10_pvhvm,,,fd56ae0eee4bc449566e788cae78f0a858ee0ca4ba55e3657861a597,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:16.233725Z,cloud_server,iad,u20,f4dd8084-20c4-40a4-8784-7db8c6c5162a,ACTIVE,2026-04-19T09:43:05Z,,23.253.159.30; 2001:4802:7803:104:be76:4eff:fe20:b07,10.176.193.20,general1-1,f0927f2c-7b84-4bc9-ac8c-a0891ffb16d4,Ubuntu 20.04 LTS (Focal Fossa) (Cloud),ubuntu,20.04,linux,ubuntu_20.04_lts_cloud,,,75c43b2d7060d8096299b72dd03150812a23fa81fd2afbf58b02fb52,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:16.537194Z,cloud_server,iad,rocky9,12962165-11ca-498c-8a2f-db69947f9264,ACTIVE,2026-04-19T03:10:21Z,,104.130.26.163; 2001:4802:7803:104:be76:4eff:fe20:990,10.176.192.150,general1-1,d671b38a-6066-41cd-9a4e-f0a834aa7e4a,Rocky 9 (PVHVM),rocky,9,linux,rocky_9_pvhvm,,,661b6a393c6b9660a8a037357c2b1c750a682fa4474bceecf1bd8abf,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:16.537239Z,cloud_server,iad,alma8,f4680994-c54f-473a-8549-b6fb1176088c,SHUTOFF,2026-04-19T03:09:38Z,,104.130.165.76; 2001:4802:7803:101:be76:4eff:fe20:54,10.209.32.73,compute1-4,,,,,,,,,f8784580d0dbf2fbbb9743863a049ae469c5909dde5e606b0a089ecf,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:16.537255Z,cloud_server,iad,dbian12,8d7309ea-f39c-417b-8f50-c28f76ffd9db,ACTIVE,2026-04-19T03:02:29Z,,104.130.165.31; 2001:4802:7803:101:be76:4eff:fe20:942,10.209.32.41,compute1-4,,,,,,,,,b40527bdcfadaf8b785cbd18855b6d9267ddb59af8c09eb6bce87045,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:16.537267Z,cloud_server,iad,Alma9,de2cc03b-b53a-4f32-8b1b-8a3c9d757069,SHUTOFF,2026-04-09T10:23:53Z,,2001:4802:7806:102:be76:4eff:fe20:4b6; 146.20.65.205,10.209.224.9,compute1-8,,,,,,,,,5ee6506d2d90dbe92b70a76996f99daf1eb97639aaba56e27cdb439e,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:16.537280Z,cloud_server,iad,rocky8,7afcc45d-4080-475e-a771-8ee1f265ef5c,ACTIVE,2026-04-05T07:49:26Z,,146.20.65.60; 2001:4802:7806:102:be76:4eff:fe20:24c,10.209.224.6,compute1-8,,,,,,,,,603d312015294a4dd30fddf8e8d9fea28325ba05313fb9be2dbcd069,,,,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270773Z,block_storage_volume,iad,Volume-165,85571afa-79af-41ea-bd23-ecec7fbf895f,in-use,,,,,,,,,,,,,,,1024,"[{""server_id"": ""de2cc03b-b53a-4f32-8b1b-8a3c9d757069"", ""attachment_id"": ""65d8cfc5-e07b-49b1-8fd1-a8b9ba286494"", ""host_name"": null, ""volume_id"": ""85571afa-79af-41ea-bd23-ecec7fbf895f"", ""device"": ""/dev/xvdb"", ""id"": ""85571afa-79af-41ea-bd23-ecec7fbf895f""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270832Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260624-023109,84339bde-f5ca-4551-abcc-a638f65ccedc,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270843Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260623-170041,61d7db3d-96a0-4cad-a482-357f9133a1c2,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270851Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260623-085418,b7f94520-1eb8-401d-8901-7d8d279499b8,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270857Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260623-072417,dd02a96a-0901-4f09-bd2a-c0ef78e9f5c3,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270863Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260616-032811,34474363-24b0-4067-a8b5-989d84daebff,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270869Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260616-032811,390d26a0-db05-4b90-b0f7-5558d4343708,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270875Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260616-031641,d8e633ac-b619-4aba-aef0-5c92222c58b2,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270886Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260616-025346,df54cdab-3810-49f6-b4d8-38c53e8c35d9,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270898Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260616-015741,7d81ced4-e4cb-4d30-a797-0ea6ee28b0f2,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270908Z,block_storage_volume,iad,u24_green_server-linsnap-cinder-20260615-081346,e3b2ac9b-8d29-4538-af65-d9bc9be0c4ed,error,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270919Z,block_storage_volume,iad,opscwin2016-20260509-150218-snap-202605091502-snapwin-cinder-export-20260603-031949,ecf8841e-063d-45bb-81c4-e8d05831c5a3,in-use,,,,,,1e149a8b-1920-4c1d-9cdd-6adc39b02ef9,opscwin2016-20260509-150218-snap-202605091502,com.microsoft.server,2016,windows,windows_2016,,,,75,"[{""server_id"": ""13b9ba25-fe39-4169-a1fb-437276a07e45"", ""attachment_id"": ""e4a1b0e2-b4b6-406c-b620-64f75067c19d"", ""host_name"": null, ""volume_id"": ""ecf8841e-063d-45bb-81c4-e8d05831c5a3"", ""device"": ""/dev/xvdb"", ""id"": ""ecf8841e-063d-45bb-81c4-e8d05831c5a3""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270928Z,block_storage_volume,iad,windows_2016-104.130.26.194-snap-202604290813-snapwin-cinder-export-20260603-031948,5ae93c02-b5d5-4af1-912b-42d72caab351,in-use,,,,,,29b9305c-27b5-4c87-b0d7-9a19a0bfdda5,windows_2016-104.130.26.194-snap-202604290813,com.microsoft.server,2016,windows,windows_2016,,,,75,"[{""server_id"": ""13b9ba25-fe39-4169-a1fb-437276a07e45"", ""attachment_id"": ""1ec4cea7-1ea1-465d-bc7b-404978544bf9"", ""host_name"": null, ""volume_id"": ""5ae93c02-b5d5-4af1-912b-42d72caab351"", ""device"": ""/dev/xvdc"", ""id"": ""5ae93c02-b5d5-4af1-912b-42d72caab351""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270936Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260531-032208,778f02c7-2a44-4423-a890-e8367c0470ef,attaching,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270942Z,block_storage_volume,iad,tmp-osflex-win2019for_09d88d96-901d-4741-9a61-38bfbd466e84-1-20260531-032126,7915c973-4536-4f2c-b77e-f44a58c537ea,available,,,,,,7066a6ed-0263-49dd-a531-28d4e37b3882,Windows Server 2019,com.microsoft.server,2019,windows,windows_2019,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270948Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260530-202740,9eea1c71-5b58-4820-bb6f-a1c900db7546,available,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270954Z,block_storage_volume,iad,tmp-osflex-win2019for_09d88d96-901d-4741-9a61-38bfbd466e84-1-20260530-202714,9fb2eb26-cc23-4054-8e21-0fcba9803b4a,attaching,,,,,,7066a6ed-0263-49dd-a531-28d4e37b3882,Windows Server 2019,com.microsoft.server,2019,windows,windows_2019,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270960Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260530-121412,d07359ac-301e-4b70-8fce-dd070ea602c3,attaching,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270966Z,block_storage_volume,iad,tmp-osflex-win2019for_09d88d96-901d-4741-9a61-38bfbd466e84-1-20260530-121345,462eb6b8-82de-4289-8a13-52cd2dbf4848,available,,,,,,7066a6ed-0263-49dd-a531-28d4e37b3882,Windows Server 2019,com.microsoft.server,2019,windows,windows_2019,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270972Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260530-121014,d7b166d1-b45f-49dc-964b-f9d52f18f06b,available,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270977Z,block_storage_volume,iad,tmp-osflex-win2019for_09d88d96-901d-4741-9a61-38bfbd466e84-1-20260530-120948,c369f30e-c6a2-4e15-9997-93ac6bb27007,available,,,,,,7066a6ed-0263-49dd-a531-28d4e37b3882,Windows Server 2019,com.microsoft.server,2019,windows,windows_2019,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270983Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260523-042348,fb04681d-9156-4dd0-9747-420c1f1c41f7,available,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270989Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260523-033456,9d6ecbb6-ec28-48b4-843a-0e30a911ef04,in-use,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,"[{""server_id"": ""467cf940-3b81-43d6-985f-3cbe90ed98e9"", ""attachment_id"": ""46378c2f-20ea-4105-8ed6-599abd691c0d"", ""host_name"": null, ""volume_id"": ""9d6ecbb6-ec28-48b4-843a-0e30a911ef04"", ""device"": ""/dev/xvdbc"", ""id"": ""9d6ecbb6-ec28-48b4-843a-0e30a911ef04""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.270996Z,block_storage_volume,iad,tmp-osflex-debian12-20260523-003520,cb46905e-6561-4656-86f5-42ac62905f08,in-use,,,,,,c4dc0279-67d9-4272-a4d3-ddfe2eaf4d4c,Debian 12 (Bookworm) (PVHVM),org.debian,12,linux,debian_12_pvhvm,,,,80,"[{""server_id"": ""467cf940-3b81-43d6-985f-3cbe90ed98e9"", ""attachment_id"": ""79c9c9a8-2d96-4ed6-a184-74bb63f801eb"", ""host_name"": null, ""volume_id"": ""cb46905e-6561-4656-86f5-42ac62905f08"", ""device"": ""/dev/xvday"", ""id"": ""cb46905e-6561-4656-86f5-42ac62905f08""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271003Z,block_storage_volume,iad,tmp-osflex-win2019for_09d88d96-901d-4741-9a61-38bfbd466e84-1-20260523-003502,c5a2b49e-3270-4230-9d17-b6699fbeb71f,attaching,,,,,,7066a6ed-0263-49dd-a531-28d4e37b3882,Windows Server 2019,com.microsoft.server,2019,windows,windows_2019,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271010Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260522-172218,53a00210-5c15-4444-8444-23e1382d96e1,in-use,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,"[{""server_id"": ""467cf940-3b81-43d6-985f-3cbe90ed98e9"", ""attachment_id"": ""60695155-d37d-4918-b203-7f8226c16363"", ""host_name"": null, ""volume_id"": ""53a00210-5c15-4444-8444-23e1382d96e1"", ""device"": ""/dev/xvdba"", ""id"": ""53a00210-5c15-4444-8444-23e1382d96e1""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271017Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260522-170940,18dad64b-67de-447a-80af-44c5d933532a,in-use,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,"[{""server_id"": ""467cf940-3b81-43d6-985f-3cbe90ed98e9"", ""attachment_id"": ""c89dca6d-1b14-4ee3-9b8d-6acdb7c7bc06"", ""host_name"": null, ""volume_id"": ""18dad64b-67de-447a-80af-44c5d933532a"", ""device"": ""/dev/xvdaz"", ""id"": ""18dad64b-67de-447a-80af-44c5d933532a""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271024Z,block_storage_volume,iad,tmp-osflex-u14postgres-2-20260522-123018,382befd1-024a-4ba7-821a-a74b7c4b8822,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271030Z,block_storage_volume,iad,tmp-osflex-win2019for_09d88d96-901d-4741-9a61-38bfbd466e84-1-20260522-115822,75cb3ae1-5915-4772-8fdb-a0aae50a22fb,available,,,,,,7066a6ed-0263-49dd-a531-28d4e37b3882,Windows Server 2019,com.microsoft.server,2019,windows,windows_2019,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271036Z,block_storage_volume,iad,tmp-osflex-opscwin2016-20260508-093253-snap-202605080933-snapwin-cinder-export-20260516-030339-1-20260522-115823,4f99f58e-2c92-478e-a109-e5758192418d,available,,,,,,a04131d3-f141-4309-886a-2eed8e4a8437,opscwin2016-20260508-093253-snap-202605080933,com.microsoft.server,2016,windows,windows_2016,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271042Z,block_storage_volume,iad,tmp-osflex-rocky8-20260522-115822,1360b94d-babc-4e87-b7ee-27fa95127654,available,,,,,,d36d82bb-4ef4-41df-9cd0-1319ccd57596,Rocky 8 (PVHVM),org.rockylinux,8,linux,rocky_8_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271048Z,block_storage_volume,iad,tmp-osflex-u14postgres-1-20260522-115823,fa37d49c-4d46-444a-a4b3-4555ae74ecce,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271054Z,block_storage_volume,iad,tmp-osflex-u24-FrontEnd-vol-20260522-115822,f908a98d-f0e8-4e50-a211-d57541c3177b,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271060Z,block_storage_volume,iad,tmp-osflex-debian12-20260522-115821,9b138101-051e-4c0a-bafb-d3d39cf99c5a,available,,,,,,c4dc0279-67d9-4272-a4d3-ddfe2eaf4d4c,Debian 12 (Bookworm) (PVHVM),org.debian,12,linux,debian_12_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271065Z,block_storage_volume,iad,tmp-osflex-u24-FrontEnd-1-20260522-115822,2ee10883-ed40-404f-8bab-0708ea7bcf38,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271071Z,block_storage_volume,iad,tmp-osflex-u14postgres-1-20260522-055106,2901fa40-40ee-4f77-98d4-e1b7814df1f9,in-use,,,,,,,,,,,,,,,80,"[{""server_id"": ""467cf940-3b81-43d6-985f-3cbe90ed98e9"", ""attachment_id"": ""1aea260e-0004-4531-8a1a-f14ad164f6c0"", ""host_name"": null, ""volume_id"": ""2901fa40-40ee-4f77-98d4-e1b7814df1f9"", ""device"": ""/dev/xvdax"", ""id"": ""2901fa40-40ee-4f77-98d4-e1b7814df1f9""}]",,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271078Z,block_storage_volume,iad,tmp-osflex-debian12-20260522-043249,45895d60-9d6d-4072-98b2-36c4768fe2bc,available,,,,,,c4dc0279-67d9-4272-a4d3-ddfe2eaf4d4c,Debian 12 (Bookworm) (PVHVM),org.debian,12,linux,debian_12_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271085Z,block_storage_volume,iad,tmp-osflex-u24-FrontEnd-1-20260522-043247,7629434b-3bf7-4042-b41d-6a8642097090,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271091Z,block_storage_volume,iad,tmp-osflex-rocky8-20260522-043246,f9e6f84d-f3fc-4e64-b85e-7dfcf563ecad,available,,,,,,d36d82bb-4ef4-41df-9cd0-1319ccd57596,Rocky 8 (PVHVM),org.rockylinux,8,linux,rocky_8_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271096Z,block_storage_volume,iad,tmp-osflex-u14postgres-1-20260522-043245,4a1b5944-0835-4fb6-811b-395b22e4612a,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271103Z,block_storage_volume,iad,tmp-osflex-alma8-20260522-043244,f616fa5f-5122-46f3-b3e9-14fef2e3931a,available,,,,,,613a5dd0-878c-415c-937e-4f11aae4f022,AlmaLinux 8 (PVHVM),org.almalinux,8,linux,alma_8_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271108Z,block_storage_volume,iad,tmp-osflex-u14postgres-2-20260522-043245,dd6d87af-519a-49d1-91ce-5c381d10a8bf,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271114Z,block_storage_volume,iad,tmp-osflex-u24-FrontEnd-vol-20260522-043244,82c0c67b-1628-4dea-93da-b7ffded1274d,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271121Z,block_storage_volume,iad,tmp-osflex-rocky8-20260522-043059,9eada99a-bcfe-47b0-bbf4-8a3b9636a0ec,available,,,,,,d36d82bb-4ef4-41df-9cd0-1319ccd57596,Rocky 8 (PVHVM),org.rockylinux,8,linux,rocky_8_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271126Z,block_storage_volume,iad,tmp-osflex-u14postgres-1-20260522-043059,4348e3ab-4b33-48b3-b0c0-d65a903a1660,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271132Z,block_storage_volume,iad,tmp-osflex-u24-FrontEnd-vol-20260522-043058,3632c7cc-492c-4c08-970d-59f2510f2aaa,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271137Z,block_storage_volume,iad,tmp-osflex-u14postgres-2-20260522-043058,28d79ed7-7ad2-4acb-8fc5-143c7b068691,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271143Z,block_storage_volume,iad,tmp-osflex-debian12-20260522-043056,1e11ad67-db11-4516-8f5b-97cf69c2c371,available,,,,,,c4dc0279-67d9-4272-a4d3-ddfe2eaf4d4c,Debian 12 (Bookworm) (PVHVM),org.debian,12,linux,debian_12_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271149Z,block_storage_volume,iad,tmp-osflex-alma8-20260522-043056,1e55994c-cf50-40e8-96ee-959792a3c854,available,,,,,,613a5dd0-878c-415c-937e-4f11aae4f022,AlmaLinux 8 (PVHVM),org.almalinux,8,linux,alma_8_pvhvm,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271155Z,block_storage_volume,iad,tmp-osflex-u24-FrontEnd-1-20260522-043055,0ab8a520-05ac-4187-8c42-82fdb33c9f47,available,,,,,,,,,,,,,,,80,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271160Z,block_storage_volume,iad,Windows_Server_2019Re-snap-20260417010737-snapwin-cinder-export-20260520-004402,47968de2-1324-4bca-973e-2d43d8279ea5,available,,,,,,7fc6d12c-d0e2-4fe5-8808-7a90d6d89b8b,Windows Server 2019Re-snap-20260417010737,com.microsoft.server,2019,windows,windows_2019,,,,75,[],,,,,,,,,,,,,,,,,,
2026-06-30T05:40:22.271166Z,block_storage_volume,iad,opscwin2016-20260509-150218-snap-202605091502-snapwin-cinder-export-20260520-004403,94003b0f-f3f9-4963-b838-72410157ff17,available,,,,,,1e149a8b-1920-4c1d-9cdd-6adc39b02ef9,opscwin2016-20260509-150218-snap-202605091502,com.microsoft.server,2016,windows,windows_2016,,,,75,[],,,,,,,,,,,,,,,,,,
